Date,HR,PGE,SCE,SDGE,VEA,CAISO
5/31/2021,13,12019.94,9602.42,1298.67,84.05,23005.09
5/31/2021,14,12499.73,10197.61,1335.25,92.14,24124.73
5/31/2021,15,13250.53,10746.68,1397.44,93.68,25488.32
5/31/2021,16,14128.62,11554.89,1551.69,93.32,27328.51
5/31/2021,17,15071.04,12178.39,1830.87,95.54,29175.85
5/31/2021,18,15910.90,12759.18,2032.92,95.61,30798.59
5/31/2021,19,16537.80,12816.87,2202.09,93.74,31650.50
5/31/2021,20,16481.74,12725.58,2335.70,88.51,31631.54
5/31/2021,21,16066.04,12735.00,2430.94,80.28,31312.27
5/31/2021,22,15357.38,12301.12,2335.58,71.65,30065.74
5/31/2021,23,14060.52,11495.65,2171.12,63.03,27790.32
5/31/2021,24,12771.86,10618.38,2007.03,54.52,25451.80
6/1/2021,1,11908.21,10043.63,1923.95,48.86,23924.65
6/1/2021,2,11267.81,9587.30,1853.66,45.52,22754.30
6/1/2021,3,10767.90,9352.08,1819.64,43.34,21982.97
6/1/2021,4,10655.82,9159.66,1792.78,42.95,21651.22
6/1/2021,5,10505.44,9285.07,1810.87,44.45,21645.83
6/1/2021,6,10809.93,9643.94,1891.78,46.70,22392.35
6/1/2021,7,11328.91,10051.69,1992.88,50.56,23424.05
6/1/2021,8,11888.45,10707.40,2109.70,54.94,24760.48
6/1/2021,9,12242.59,11114.03,2104.07,58.80,25519.50
6/1/2021,10,12231.40,11643.87,1877.52,64.18,25816.98
6/1/2021,11,12694.40,11917.59,1759.35,72.53,26443.87
6/1/2021,12,13004.29,12349.10,1747.79,82.03,27183.22
6/1/2021,13,13144.41,12908.21,1732.34,90.49,27875.44
6/1/2021,14,13785.05,13460.27,1743.15,98.07,29086.54
6/1/2021,15,14549.44,14141.68,1822.11,101.49,30614.72
6/1/2021,16,15311.28,14702.20,1933.06,105.71,32052.24
6/1/2021,17,15992.90,14969.11,2104.36,106.49,33172.86
6/1/2021,18,16585.89,14978.20,2253.10,105.25,33922.44
6/1/2021,19,16921.43,14687.58,2407.09,100.18,34116.28
6/1/2021,20,16771.00,14269.17,2477.01,91.71,33608.89
6/1/2021,21,16388.83,14110.49,2547.05,84.87,33131.24
6/1/2021,22,15633.22,13525.40,2485.68,76.58,31720.88
6/1/2021,23,14366.28,12605.24,2331.34,67.81,29370.67
6/1/2021,24,13107.74,11716.22,2119.48,60.10,27003.55
6/2/2021,1,12231.82,10967.24,1993.85,54.24,25247.15
6/2/2021,2,11522.58,10315.42,1916.04,49.96,23804.00
6/2/2021,3,11126.29,9981.37,1855.35,47.16,23010.16
6/2/2021,4,10944.32,9737.19,1817.77,46.40,22545.68
6/2/2021,5,10805.01,9796.57,1841.18,46.91,22489.66
6/2/2021,6,11230.71,10026.58,1925.52,48.91,23231.73
6/2/2021,7,11696.10,10408.45,2035.24,52.02,24191.81
6/2/2021,8,12072.10,10949.67,2112.42,57.36,25191.55
6/2/2021,9,12532.30,11523.98,2170.22,63.71,26290.21
6/2/2021,10,12133.09,11869.32,2160.45,69.43,26232.29
6/2/2021,11,11930.47,12253.63,1984.27,78.53,26246.89
6/2/2021,12,12058.16,12734.59,1831.83,86.01,26710.60
6/2/2021,13,12190.66,13355.78,1730.17,94.63,27371.24
6/2/2021,14,12760.12,14106.61,1799.57,103.35,28769.66
6/2/2021,15,13463.67,14580.16,1890.31,109.79,30043.93
6/2/2021,16,14215.66,14946.86,2030.31,112.33,31305.15
6/2/2021,17,15062.57,15290.28,2121.35,114.94,32589.13
6/2/2021,18,15681.60,15418.10,2291.45,117.57,33508.72
6/2/2021,19,16318.41,15194.97,2426.75,115.50,34055.64
6/2/2021,20,16281.35,14707.68,2491.59,108.96,33589.60
6/2/2021,21,15910.91,14369.25,2549.63,99.37,32929.15
6/2/2021,22,15257.91,13855.48,2475.64,88.16,31677.19
6/2/2021,23,14029.82,12852.32,2255.22,77.79,29215.15
6/2/2021,24,12849.32,11880.59,2080.63,68.98,26879.52
6/3/2021,1,12014.02,11031.16,1999.98,62.37,25107.53
6/3/2021,2,11409.60,10436.32,1909.24,57.86,23813.02
6/3/2021,3,11010.00,9931.98,1845.45,54.92,22842.35
6/3/2021,4,10740.88,9702.25,1815.62,53.54,22312.28
6/3/2021,5,10773.65,9806.27,1839.71,53.58,22473.20
6/3/2021,6,11160.69,10148.04,1920.88,54.45,23284.06
6/3/2021,7,11740.18,10537.70,2015.38,58.89,24352.14
6/3/2021,8,12374.58,11064.52,2065.19,65.31,25569.61
6/3/2021,9,12555.23,11623.23,2012.15,74.09,26264.70
6/3/2021,10,12371.48,11974.04,1931.06,82.70,26359.29
6/3/2021,11,12300.04,12329.00,1817.24,90.17,26536.45
6/3/2021,12,12197.83,12824.93,1754.68,99.00,26876.45
6/3/2021,13,12333.62,13256.73,1755.82,105.86,27452.02
6/3/2021,14,12967.28,13738.03,1751.11,107.04,28563.47
6/3/2021,15,13772.27,14421.35,1787.15,111.95,30092.72
6/3/2021,16,15027.83,14997.17,1945.42,116.49,32086.91
6/3/2021,17,15529.38,15287.07,2016.68,118.67,32951.80
6/3/2021,18,16270.69,15413.48,2250.84,121.30,34056.32
6/3/2021,19,16864.81,15182.24,2405.06,118.83,34570.93
6/3/2021,20,16832.66,14652.72,2496.24,112.58,34094.21
6/3/2021,21,16356.18,14347.08,2563.91,103.27,33370.43
6/3/2021,22,15796.80,13773.79,2474.33,92.95,32137.87
6/3/2021,23,14553.92,12881.51,2305.58,83.62,29824.63
6/3/2021,24,13350.40,11947.20,2108.70,75.05,27481.35
6/4/2021,1,12669.48,11065.46,2020.74,67.66,25823.34
6/4/2021,2,12039.87,10519.27,1918.78,62.13,24540.06
6/4/2021,3,11292.80,10010.31,1851.57,58.37,23213.05
6/4/2021,4,10929.92,9749.72,1813.60,57.20,22550.45
6/4/2021,5,10922.34,9809.56,1838.44,58.00,22628.34
6/4/2021,6,11245.85,10036.23,1908.06,59.89,23250.03
6/4/2021,7,11971.69,10406.24,1968.21,62.11,24408.25
6/4/2021,8,12575.96,11180.64,2038.31,66.63,25861.54
6/4/2021,9,12750.04,11464.94,1986.57,74.84,26276.38
6/4/2021,10,13202.35,11755.94,1881.57,81.35,26921.20
6/4/2021,11,12929.82,12211.43,1814.45,88.71,27044.41
6/4/2021,12,12992.51,12600.90,1732.74,96.84,27422.98
6/4/2021,13,13268.41,12860.78,1657.71,104.06,27890.95
6/4/2021,14,13798.79,13332.66,1689.80,111.15,28932.40
6/4/2021,15,13996.54,13714.30,1762.90,115.54,29589.29
6/4/2021,16,14198.42,14313.41,1923.14,116.68,30551.67
6/4/2021,17,14818.11,14634.38,2030.15,119.04,31601.69
6/4/2021,18,15299.93,14799.08,2244.29,119.74,32463.03
6/4/2021,19,15784.20,14768.63,2382.40,118.06,33053.29
6/4/2021,20,15719.33,14334.28,2471.41,111.16,32636.16
6/4/2021,21,15377.22,13943.07,2530.12,102.78,31953.19
6/4/2021,22,14931.21,13431.94,2440.13,94.35,30897.63
6/4/2021,23,13888.63,12520.50,2288.76,84.52,28782.41
6/4/2021,24,12810.48,11696.12,2112.15,75.28,26694.04
6/5/2021,1,12007.95,10981.84,2037.28,67.09,25094.16
6/5/2021,2,11374.56,10400.01,1941.78,61.82,23778.18
6/5/2021,3,10914.60,9989.11,1870.96,57.40,22832.07
6/5/2021,4,10654.14,9766.73,1831.33,54.31,22306.51
6/5/2021,5,10563.09,9586.29,1821.15,52.69,22023.21
6/5/2021,6,10622.82,9598.78,1837.70,51.57,22110.87
6/5/2021,7,11068.86,9569.85,1841.68,54.55,22534.95
6/5/2021,8,11341.35,9725.50,1858.88,59.14,22984.87
6/5/2021,9,11395.57,9699.87,1792.37,66.28,22954.10
6/5/2021,10,11167.23,9686.23,1616.45,73.67,22543.58
6/5/2021,11,11048.02,9917.42,1461.57,80.87,22507.87
6/5/2021,12,11159.84,10269.38,1410.26,88.78,22928.26
6/5/2021,13,11478.87,10682.96,1379.11,96.23,23637.18
6/5/2021,14,11755.49,11241.03,1426.79,102.10,24525.40
6/5/2021,15,12097.22,11857.18,1466.19,105.85,25526.44
6/5/2021,16,12615.00,12390.33,1563.33,108.89,26677.55
6/5/2021,17,13228.83,12888.67,1835.15,111.79,28064.44
6/5/2021,18,14034.41,13195.96,2038.69,113.82,29382.88
6/5/2021,19,14754.04,13178.10,2224.01,110.66,30266.80
6/5/2021,20,14865.40,12938.52,2338.64,104.45,30247.02
6/5/2021,21,14604.02,12781.07,2454.22,96.43,29935.74
6/5/2021,22,14197.43,12434.93,2360.35,85.97,29078.68
6/5/2021,23,13204.47,11783.22,2219.25,76.24,27283.19
6/5/2021,24,12204.58,11014.87,2087.90,68.23,25375.59
6/6/2021,1,11505.44,10311.60,1984.78,62.25,23864.08
6/6/2021,2,10851.30,9813.73,1878.56,57.31,22600.91
6/6/2021,3,10437.98,9512.34,1822.74,53.97,21827.04
6/6/2021,4,10144.97,9223.63,1808.91,52.73,21230.25
6/6/2021,5,10018.42,9002.21,1745.91,51.91,20818.44
6/6/2021,6,9992.43,9026.02,1764.76,51.17,20834.38
6/6/2021,7,10250.90,8916.08,1783.34,54.23,21004.55
6/6/2021,8,10436.07,9020.73,1865.43,58.96,21381.19
6/6/2021,9,10525.94,9163.51,1888.15,63.05,21640.64
6/6/2021,10,10425.11,8975.19,1755.06,69.17,21224.54
6/6/2021,11,10374.14,8875.13,1456.71,74.97,20780.95
6/6/2021,12,10373.29,9005.50,1276.19,80.82,20735.80
6/6/2021,13,10167.31,9304.88,1194.41,86.14,20752.74
6/6/2021,14,10503.45,9795.95,1187.29,90.75,21577.44
6/6/2021,15,11023.25,10101.69,1297.28,94.41,22516.62
6/6/2021,16,11615.05,10596.61,1394.40,97.98,23704.04
6/6/2021,17,12222.13,11284.46,1618.32,100.95,25225.86
6/6/2021,18,13018.68,11857.29,1980.99,103.51,26960.46
6/6/2021,19,13605.56,11978.01,2171.62,102.42,27857.61
6/6/2021,20,13803.30,11959.59,2290.47,97.03,28150.39
6/6/2021,21,13561.70,12036.82,2360.50,90.46,28049.49
6/6/2021,22,13238.50,11822.51,2309.66,81.89,27452.56
6/6/2021,23,12290.41,11200.81,2173.10,72.44,25736.76
6/6/2021,24,11345.16,10483.66,2001.46,63.88,23894.17
6/7/2021,1,10679.79,9824.73,1919.08,57.76,22481.37
6/7/2021,2,10328.88,9453.75,1863.42,54.04,21700.09
6/7/2021,3,10210.86,9233.65,1779.81,51.13,21275.49
6/7/2021,4,10104.16,9150.70,1759.87,50.40,21065.14
6/7/2021,5,10240.39,9210.57,1787.86,51.09,21289.91
6/7/2021,6,10668.00,9671.69,1875.16,52.55,22267.41
6/7/2021,7,11184.40,10126.32,2025.95,56.01,23392.68
6/7/2021,8,11696.32,10820.81,2196.76,59.28,24773.17
6/7/2021,9,11964.64,11507.62,2280.74,61.41,25814.41
6/7/2021,10,11927.41,11594.70,2279.97,65.90,25867.98
6/7/2021,11,11787.85,11875.34,2283.30,69.67,26016.16
6/7/2021,12,11587.41,11922.67,2282.89,73.13,25866.11
6/7/2021,13,11373.34,12024.86,2332.77,78.98,25809.94
6/7/2021,14,11207.75,11430.66,2168.48,84.06,24890.95
6/7/2021,15,11024.10,11254.62,2068.23,86.55,24433.50
6/7/2021,16,11302.66,11311.84,2083.69,87.63,24785.83
6/7/2021,17,11839.10,11322.49,2083.50,85.64,25330.72
6/7/2021,18,12563.25,11482.36,2188.89,83.56,26318.06
6/7/2021,19,12961.95,11651.04,2289.25,79.64,26981.86
6/7/2021,20,12986.84,11845.68,2364.85,75.85,27273.23
6/7/2021,21,13132.09,12136.13,2438.86,73.18,27780.27
6/7/2021,22,13037.42,11917.28,2327.49,68.07,27350.26
6/7/2021,23,12204.86,11274.12,2168.08,61.28,25708.34
6/7/2021,24,11499.10,10587.50,2009.07,54.93,24150.60
6/8/2021,1,11139.17,9973.48,1920.37,50.65,23083.67
6/8/2021,2,10735.51,9631.80,1836.28,47.79,22251.38
6/8/2021,3,10501.50,9330.30,1764.84,46.00,21642.62
6/8/2021,4,10305.12,9284.57,1759.22,45.62,21394.53
6/8/2021,5,10289.10,9310.22,1792.24,46.84,21438.41
6/8/2021,6,10696.06,9618.95,1867.93,48.36,22231.30
6/8/2021,7,11080.59,10045.83,1979.17,51.25,23156.84
6/8/2021,8,11423.58,10406.08,2013.51,52.15,23895.32
6/8/2021,9,11471.84,10565.74,2105.79,52.62,24195.99
6/8/2021,10,10991.98,10819.43,2038.27,53.90,23903.57
6/8/2021,11,10579.80,10774.81,1776.22,55.95,23186.79
6/8/2021,12,10183.14,10658.42,1553.95,58.30,22453.81
6/8/2021,13,10144.56,10744.30,1504.08,63.13,22456.07
6/8/2021,14,10089.96,10710.73,1538.23,68.16,22407.08
6/8/2021,15,10211.19,11036.93,1553.97,73.05,22875.14
6/8/2021,16,10494.01,11418.31,1714.11,76.54,23702.97
6/8/2021,17,10683.81,11737.09,1837.63,80.40,24338.93
6/8/2021,18,11158.72,12144.78,2119.05,84.04,25506.59
6/8/2021,19,11882.29,12393.44,2304.56,83.98,26664.27
6/8/2021,20,12380.19,12388.25,2415.95,80.59,27264.98
6/8/2021,21,12697.19,12623.04,2511.13,76.12,27907.48
6/8/2021,22,12686.72,12293.38,2431.30,69.90,27481.31
6/8/2021,23,12052.54,11604.66,2269.32,62.47,25988.99
6/8/2021,24,11221.57,10803.30,2063.36,55.96,24144.20
6/9/2021,1,10838.37,10137.28,1889.82,51.49,22916.97
6/9/2021,2,10445.81,9769.43,1788.02,48.38,22051.63
6/9/2021,3,10181.39,9495.52,1695.53,45.93,21418.36
6/9/2021,4,10057.88,9303.90,1638.72,45.59,21046.11
6/9/2021,5,10115.03,9331.74,1645.58,46.99,21139.34
6/9/2021,6,10548.39,9667.76,1682.60,48.83,21947.59
6/9/2021,7,10993.94,10002.11,1614.75,51.62,22662.40
6/9/2021,8,11164.76,10531.55,1791.96,53.05,23541.32
6/9/2021,9,10834.19,10710.86,1886.46,54.11,23485.62
6/9/2021,10,10769.74,10957.40,1846.28,58.58,23632.00
6/9/2021,11,10379.63,10958.91,1773.55,61.20,23173.29
6/9/2021,12,9824.22,11204.16,1772.35,64.69,22865.42
6/9/2021,13,9692.67,11229.06,1664.47,70.16,22656.36
6/9/2021,14,9750.03,11417.92,1650.98,72.08,22891.01
6/9/2021,15,9478.40,11579.00,1710.81,75.24,22843.44
6/9/2021,16,9846.91,11774.24,1843.18,78.48,23542.80
6/9/2021,17,10435.07,11928.53,1954.24,82.15,24399.99
6/9/2021,18,10938.52,12171.17,2123.93,84.97,25318.59
6/9/2021,19,11650.90,12247.76,2242.48,84.50,26225.65
6/9/2021,20,12129.40,12204.08,2358.70,80.13,26772.32
6/9/2021,21,12485.69,12347.41,2520.83,75.01,27428.95
6/9/2021,22,12534.61,12113.54,2467.98,68.69,27184.82
6/9/2021,23,11831.88,11488.42,2297.71,60.83,25678.84
6/9/2021,24,11110.15,10753.21,2161.16,54.56,24079.08
6/10/2021,1,10695.88,9988.51,1969.52,49.52,22703.42
6/10/2021,2,10352.62,9559.18,1745.70,46.33,21703.84
6/10/2021,3,10166.20,9276.19,1612.40,44.39,21099.17
6/10/2021,4,10392.47,9099.28,1540.64,44.13,21076.52
6/10/2021,5,10281.97,9206.06,1521.44,45.16,21054.63
6/10/2021,6,10697.08,9476.79,1640.95,46.79,21861.62
6/10/2021,7,10983.10,9861.24,1953.04,49.37,22846.75
6/10/2021,8,11579.45,10164.91,2042.46,50.48,23837.29
6/10/2021,9,11405.17,10325.32,1867.22,50.17,23647.89
6/10/2021,10,10931.93,10363.24,1733.95,50.56,23079.69
6/10/2021,11,10586.43,10369.74,1620.28,52.17,22628.62
6/10/2021,12,10173.21,10393.59,1550.01,53.72,22170.53
6/10/2021,13,10086.16,10547.62,1532.06,56.25,22222.10
6/10/2021,14,10018.91,10851.71,1531.39,59.47,22461.47
6/10/2021,15,10208.84,11242.62,1627.62,63.39,23142.46
6/10/2021,16,10453.15,11539.74,1716.37,67.37,23776.63
6/10/2021,17,10614.08,11805.59,1854.82,70.44,24344.93
6/10/2021,18,10995.32,12118.87,2152.55,74.54,25341.28
6/10/2021,19,11642.39,12350.66,2284.64,74.85,26352.54
6/10/2021,20,12228.43,12388.88,2409.00,71.59,27097.90
6/10/2021,21,12613.99,12518.44,2511.24,67.43,27711.10
6/10/2021,22,12727.15,12287.57,2427.34,61.43,27503.48
6/10/2021,23,12077.79,11603.46,2262.37,54.45,25998.09
6/10/2021,24,11287.14,10855.69,2074.39,48.94,24266.17
6/11/2021,1,10767.79,10214.34,1969.71,45.21,22997.05
6/11/2021,2,10398.17,9821.34,1871.50,42.81,22133.81
6/11/2021,3,10147.20,9458.74,1801.16,41.74,21448.84
6/11/2021,4,10108.51,9158.43,1779.69,41.64,21088.28
6/11/2021,5,10213.90,9168.22,1784.06,42.81,21208.98
6/11/2021,6,10622.73,9470.44,1851.18,45.09,21989.43
6/11/2021,7,11043.73,9809.96,1934.32,47.15,22835.16
6/11/2021,8,11716.82,10204.03,1965.21,47.60,23933.66
6/11/2021,9,11351.22,10422.56,1885.12,47.29,23706.20
6/11/2021,10,10990.64,10650.94,1780.96,47.63,23470.17
6/11/2021,11,10391.68,10757.99,1682.52,49.63,22881.83
6/11/2021,12,10145.82,11001.93,1612.57,52.24,22812.58
6/11/2021,13,9898.86,11339.54,1615.56,57.71,22911.68
6/11/2021,14,9695.98,11767.79,1650.97,64.10,23178.83
6/11/2021,15,9805.36,12258.87,1720.44,70.98,23855.65
6/11/2021,16,10199.51,12835.48,1847.23,76.72,24958.93
6/11/2021,17,10807.19,13358.95,2023.57,82.45,26272.16
6/11/2021,18,11587.89,13692.57,2225.07,87.34,27592.86
6/11/2021,19,12394.49,13761.33,2385.74,87.25,28628.81
6/11/2021,20,12786.71,13460.75,2468.85,82.80,28799.13
6/11/2021,21,12972.74,13296.83,2532.55,75.43,28877.55
6/11/2021,22,12966.08,12942.64,2469.90,67.59,28446.21
6/11/2021,23,12333.84,12151.08,2325.64,59.73,26870.30
6/11/2021,24,11585.96,11324.88,2148.81,53.26,25112.91
6/12/2021,1,11038.29,10528.80,2023.35,47.94,23638.38
6/12/2021,2,10584.88,9961.17,1912.71,44.22,22502.98
6/12/2021,3,10255.19,9568.63,1830.46,42.04,21696.32
6/12/2021,4,10084.12,9294.93,1784.17,42.02,21205.23
6/12/2021,5,10082.11,9208.60,1764.31,42.56,21097.59
6/12/2021,6,10199.30,9201.37,1785.76,42.85,21229.28
6/12/2021,7,10285.55,9110.29,1762.32,44.69,21202.84
6/12/2021,8,10550.97,9289.63,1790.06,45.95,21676.61
6/12/2021,9,10403.77,9530.29,1683.54,47.16,21664.76
6/12/2021,10,10326.51,9647.91,1570.40,51.22,21596.04
6/12/2021,11,10185.33,10123.22,1497.06,56.76,21862.37
6/12/2021,12,10051.98,10594.66,1467.77,64.18,22178.61
6/12/2021,13,9809.69,10906.17,1499.09,72.51,22287.46
6/12/2021,14,10209.13,11702.16,1530.62,81.39,23523.29
6/12/2021,15,10756.46,12669.21,1611.80,89.37,25126.84
6/12/2021,16,11475.17,13508.61,1760.15,95.14,26839.07
6/12/2021,17,12273.15,14083.38,1961.64,100.70,28418.88
6/12/2021,18,13173.31,14437.02,2248.59,104.97,29963.89
6/12/2021,19,13935.74,14558.82,2406.45,103.79,31004.80
6/12/2021,20,14261.39,14067.88,2473.26,97.53,30900.05
6/12/2021,21,14143.66,13676.72,2531.14,87.59,30439.12
6/12/2021,22,13905.76,13198.53,2468.22,77.48,29649.99
6/12/2021,23,13036.98,12223.25,2305.72,68.17,27634.11
6/12/2021,24,12104.57,11403.96,2159.25,59.77,25727.56
6/13/2021,1,11382.99,10619.59,2028.36,53.13,24084.07
6/13/2021,2,10807.82,10027.79,1920.45,48.63,22804.69
6/13/2021,3,10417.64,9581.43,1851.50,45.46,21896.04
6/13/2021,4,10133.54,9313.27,1793.52,44.66,21284.99
6/13/2021,5,10071.26,9088.34,1774.23,43.97,20977.80
6/13/2021,6,10011.26,9008.41,1777.32,43.86,20840.85
6/13/2021,7,9859.39,8796.63,1759.68,45.77,20461.47
6/13/2021,8,10006.62,8752.98,1720.68,48.69,20528.98
6/13/2021,9,9911.31,9170.72,1556.55,52.05,20690.62
6/13/2021,10,9977.36,9483.63,1411.15,59.01,20931.14
6/13/2021,11,9845.98,9972.77,1330.75,68.56,21218.06
6/13/2021,12,9548.37,10514.15,1288.63,77.95,21429.10
6/13/2021,13,9692.79,11052.38,1302.45,85.56,22133.18
6/13/2021,14,10138.96,11908.57,1390.41,92.47,23530.41
6/13/2021,15,10755.66,12676.76,1513.81,97.92,25044.14
6/13/2021,16,11475.14,13649.27,1834.22,101.63,27060.25
6/13/2021,17,12339.45,14413.88,2013.60,104.31,28871.24
6/13/2021,18,13229.01,15062.29,2289.27,106.99,30687.55
6/13/2021,19,14089.42,15400.10,2495.10,106.17,32090.78
6/13/2021,20,14251.57,14986.49,2552.01,100.94,31891.02
6/13/2021,21,14237.28,14391.99,2574.29,92.29,31295.85
6/13/2021,22,14007.91,13807.62,2484.39,80.80,30380.73
6/13/2021,23,13091.08,12752.82,2312.55,70.92,28227.36
6/13/2021,24,12039.14,11745.51,2101.06,61.94,25947.66
6/14/2021,1,11245.03,10898.04,1995.44,56.35,24194.85
6/14/2021,2,10733.37,10257.17,1908.44,52.75,22951.73
6/14/2021,3,10407.42,9887.32,1847.42,50.15,22192.30
6/14/2021,4,10569.17,9702.79,1824.07,48.80,22144.84
6/14/2021,5,10793.33,9771.92,1828.86,49.87,22443.98
6/14/2021,6,10963.30,10033.44,1895.61,51.36,22943.71
6/14/2021,7,11464.71,10339.61,1954.63,55.48,23814.44
6/14/2021,8,12543.62,11083.11,2027.97,60.53,25715.23
6/14/2021,9,12986.50,11675.58,1970.81,66.19,26699.08
6/14/2021,10,12838.66,12018.69,1896.23,74.36,26827.94
6/14/2021,11,12619.81,12672.89,1816.32,81.45,27190.47
6/14/2021,12,12495.64,13599.07,1797.64,88.54,27980.88
6/14/2021,13,12336.60,14658.32,1804.16,95.61,28894.69
6/14/2021,14,12261.23,15712.48,1862.68,102.19,29938.59
6/14/2021,15,12529.61,16848.61,2035.21,109.01,31522.45
6/14/2021,16,12922.22,17666.38,2194.14,113.80,32896.53
6/14/2021,17,13446.49,18145.70,2486.40,115.81,34194.39
6/14/2021,18,14125.85,18322.47,2716.17,117.28,35281.78
6/14/2021,19,14723.24,18182.08,2843.52,115.92,35864.75
6/14/2021,20,14832.90,17484.56,2820.48,109.60,35247.52
6/14/2021,21,14602.07,16917.69,2849.06,100.35,34469.16
6/14/2021,22,14284.73,16027.96,2748.51,90.19,33151.40
6/14/2021,23,13247.92,14635.23,2494.27,79.58,30457.00
6/14/2021,24,12248.74,13290.30,2245.27,69.51,27853.82
6/15/2021,1,11673.31,12325.27,2116.32,61.66,26176.56
6/15/2021,2,11100.41,11545.53,2000.98,56.31,24703.23
6/15/2021,3,10860.60,11035.47,1937.03,53.16,23886.25
6/15/2021,4,10865.91,10725.47,1891.03,52.08,23534.49
6/15/2021,5,10946.50,10539.70,1902.88,52.26,23441.35
6/15/2021,6,11467.75,10767.15,1991.78,53.66,24280.35
6/15/2021,7,11634.40,11060.22,2032.89,55.48,24782.98
6/15/2021,8,11842.90,11767.48,2093.91,62.32,25766.62
6/15/2021,9,11850.95,12534.43,2158.87,68.55,26612.79
6/15/2021,10,11972.53,13000.18,2132.43,77.14,27182.28
6/15/2021,11,11788.65,14067.97,2133.89,87.51,28078.01
6/15/2021,12,11561.17,15571.86,2117.79,98.15,29348.97
6/15/2021,13,11603.69,16793.76,2236.44,109.34,30743.23
6/15/2021,14,11708.07,18018.77,2476.68,115.09,32318.61
6/15/2021,15,11949.39,19017.61,2630.35,120.80,33718.15
6/15/2021,16,12553.33,19741.77,2878.66,124.82,35298.59
6/15/2021,17,13382.31,20151.42,3190.11,127.54,36851.38
6/15/2021,18,14300.11,20351.44,3420.35,127.37,38199.28
6/15/2021,19,15005.59,20191.57,3533.31,121.59,38852.06
6/15/2021,20,15213.21,19481.34,3509.19,114.41,38318.17
6/15/2021,21,15140.07,18871.25,3303.59,105.39,37420.30
6/15/2021,22,14725.85,17829.31,2989.90,94.30,35639.36
6/15/2021,23,13663.88,16180.89,2708.20,82.51,32635.48
6/15/2021,24,12574.41,14641.52,2442.99,71.81,29730.73
6/16/2021,1,11880.99,13322.74,2278.10,64.33,27546.17
6/16/2021,2,11321.18,12297.99,2166.40,58.49,25844.06
6/16/2021,3,10971.53,11654.78,2052.97,54.59,24733.88
6/16/2021,4,10800.13,11251.94,1991.94,53.10,24097.10
6/16/2021,5,10780.57,11153.65,2004.18,53.52,23991.93
6/16/2021,6,11155.58,11514.96,2086.47,54.16,24811.17
6/16/2021,7,11637.82,11868.71,2149.22,57.32,25713.08
6/16/2021,8,12370.44,12634.05,2305.26,64.17,27373.93
6/16/2021,9,12913.43,13435.02,2297.51,70.86,28716.82
6/16/2021,10,12867.27,14103.06,2276.48,80.56,29327.37
6/16/2021,11,12973.45,15094.19,2131.21,93.65,30292.50
6/16/2021,12,13313.40,16025.39,2035.90,108.39,31483.09
6/16/2021,13,13888.02,16964.75,2192.33,117.43,33162.54
6/16/2021,14,14085.19,17858.60,2386.08,126.06,34455.92
6/16/2021,15,14757.02,18660.06,2429.54,133.49,35980.10
6/16/2021,16,15606.24,19307.20,2487.02,138.37,37538.84
6/16/2021,17,16377.24,19362.32,2629.10,138.15,38506.80
6/16/2021,18,17016.42,19019.67,2777.89,138.06,38952.05
6/16/2021,19,17467.03,18378.36,2854.94,132.75,38833.08
6/16/2021,20,17395.61,17306.92,2864.59,125.72,37692.84
6/16/2021,21,17028.90,16786.99,2895.80,114.35,36826.05
6/16/2021,22,16402.17,16089.20,2763.97,101.30,35356.65
6/16/2021,23,15053.97,14978.06,2548.87,88.41,32669.31
6/16/2021,24,13762.45,13715.05,2316.60,78.37,29872.47
6/17/2021,1,12873.03,12555.24,2212.81,70.72,27711.80
6/17/2021,2,12148.47,11770.52,2087.79,64.53,26071.32
6/17/2021,3,11826.25,11211.88,2007.44,60.72,25106.29
6/17/2021,4,11627.05,10912.19,1958.78,57.89,24555.91
6/17/2021,5,11355.31,10786.98,1964.67,58.46,24165.42
6/17/2021,6,11618.69,11134.91,2041.90,61.02,24856.51
6/17/2021,7,12367.28,11571.51,2138.36,67.54,26144.69
6/17/2021,8,13399.90,12309.25,2289.79,72.74,28071.69
6/17/2021,9,13599.91,13162.55,2242.43,79.83,29084.72
6/17/2021,10,13632.94,13817.55,2084.17,86.34,29621.00
6/17/2021,11,14089.71,14691.34,1956.21,95.37,30832.63
6/17/2021,12,14828.47,15513.46,2006.84,101.10,32449.87
6/17/2021,13,15418.96,16488.14,2052.32,108.64,34068.06
6/17/2021,14,16145.68,17464.85,2161.53,119.09,35891.16
6/17/2021,15,17042.95,18298.29,2275.76,128.33,37745.33
6/17/2021,16,18121.33,18905.59,2450.85,134.03,39611.79
6/17/2021,17,18945.87,19102.28,2742.26,135.37,40925.77
6/17/2021,18,19463.97,18711.47,2774.50,133.33,41083.26
6/17/2021,19,19805.07,18304.57,2832.10,128.03,41069.78
6/17/2021,20,19698.09,17410.45,2795.59,122.28,40026.42
6/17/2021,21,18951.17,16610.89,2803.06,114.88,38480.00
6/17/2021,22,18133.59,15930.71,2749.37,103.32,36916.99
6/17/2021,23,16641.48,14829.46,2552.03,91.71,34114.69
6/17/2021,24,15143.75,13866.91,2345.10,82.07,31437.83
6/18/2021,1,13949.71,12843.63,2201.14,74.17,29068.65
6/18/2021,2,13091.14,11877.13,2081.39,67.63,27117.29
6/18/2021,3,12556.27,11489.76,2034.87,63.80,26144.70
